app_id,developer,publisher,owners_range,concurrent_users_yesterday,price,initial_price,genres,positive,negative
780310,EXOR Studios,"EXOR Studios, Surefire.Games","1,000,000 .. 2,000,000",231,899,2999,"Action, Adventure, Indie, RPG, Simulation, Strategy",16245,1760
1328670,BioWare,Electronic Arts,"1,000,000 .. 2,000,000",2420,479,5999,"Action, RPG",51295,5033
226840,Triumph Studios,Paradox Interactive,"1,000,000 .. 2,000,000",163,2999,2999,"RPG, Strategy",10093,2485
210970,"Thekla, Inc.","Thekla, Inc.","1,000,000 .. 2,000,000",103,799,3999,"Adventure, Indie",16069,2868
361280,Gamious,Gamious,"1,000,000 .. 2,000,000",767,1299,1299,"Indie, Simulation, Strategy",13816,1037
311240,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","1,000,000 .. 2,000,000",21,399,1999,Adventure,3598,749
4580,Relic Entertainment,SEGA,"1,000,000 .. 2,000,000",236,0,0,Strategy,8658,318
921060,Gameloft,Gameloft,"1,000,000 .. 2,000,000",1,0,0,"Action, Free To Play, Massively Multiplayer",3130,2595
239200,The Chinese Room,Frictional Games,"1,000,000 .. 2,000,000",10,679,1999,"Action, Adventure, Indie",7886,3457
257420,Croteam,Devolver Digital,"1,000,000 .. 2,000,000",145,799,3999,"Action, Adventure, Indie",13456,2672
1888930,"Naughty Dog LLC, Iron Galaxy Studios",PlayStation Publishing LLC,"1,000,000 .. 2,000,000",4144,2999,5999,"Action, Adventure",63713,16142
34450,Firaxis Games,2K,"1,000,000 .. 2,000,000",0,499,499,Strategy,131,23
1544020,Striking Distance Studios,"KRAFTON, Inc.","1,000,000 .. 2,000,000",46,5999,5999,"Action, Adventure",25601,13829
383980,Aether Studios,Aether Studios,"1,000,000 .. 2,000,000",285,2999,2999,Indie,34357,1469
394310,Lazy Bear Games,tinyBuild,"1,000,000 .. 2,000,000",55,199,999,"Indie, RPG, Strategy",11986,2883
1435790,Pine Studio,Pine Studio,"1,000,000 .. 2,000,000",674,1199,1999,"Adventure, Casual, Indie, Simulation",16281,1027
2096600,"Crytek, Saber Interactive",Crytek,"1,000,000 .. 2,000,000",79,1199,2999,Action,6022,731
20510,GSC Game World,GSC World Publishing,"1,000,000 .. 2,000,000",107,1999,1999,"Action, RPG",18987,3267
1268750,Offworld,Offworld,"1,000,000 .. 2,000,000",283,2999,2999,"Action, Indie",25027,5995
1501750,CI Games,CI Games,"1,000,000 .. 2,000,000",827,989,2999,"Action, Adventure, RPG",27969,14164
969990,Purple Lamp,THQ Nordic,"1,000,000 .. 2,000,000",52,749,2999,"Action, Adventure, Casual",15692,989
249050,AMPLITUDE Studios,AMPLITUDE Studios,"1,000,000 .. 2,000,000",61,1199,1199,"Adventure, Indie, RPG, Strategy",11749,1985
1809540,RedCandleGames,RedCandleGames,"1,000,000 .. 2,000,000",625,1499,2999,"Action, Adventure, Indie",27488,1408
682990,Byterunners,Movie Games S.A.,"1,000,000 .. 2,000,000",89,1999,1999,"Action, Adventure, Indie, Simulation",18054,6004
1940340,Red Hook Studios,Red Hook Studios,"1,000,000 .. 2,000,000",1054,1239,3999,"Indie, RPG, Strategy",16355,5184
12810,Triumph Studios,"Codemasters, Electronic Arts","1,000,000 .. 2,000,000",19,199,999,RPG,4139,505
3830,Double Fine Productions,"Double Fine Productions, Xbox Game Studios","1,000,000 .. 2,000,000",56,199,999,Action,17040,885
290340,League of Geeks,League of Geeks,"1,000,000 .. 2,000,000",61,499,2499,"Adventure, Indie, RPG, Strategy",12911,2848
997010,Aesir Interactive,astragon Entertainment,"1,000,000 .. 2,000,000",318,989,2999,Simulation,15108,4313
505460,Siege Camp,Siege Camp,"1,000,000 .. 2,000,000",2821,1949,2999,"Action, Indie, Massively Multiplayer, RPG, Strategy",36855,7213
614570,Arkane Studios,Bethesda Softworks,"1,000,000 .. 2,000,000",45,2999,2999,Action,10794,1509
496300,Noio,Raw Fury,"1,000,000 .. 2,000,000",63,149,1499,"Indie, Simulation, Strategy",10095,1646
57900,Gearbox Software,2K,"1,000,000 .. 2,000,000",24,499,1999,Action,7586,3406
333420,GSC Game World,GSC Game World,"1,000,000 .. 2,000,000",446,679,1999,"Action, Adventure, Strategy",12060,2690
690640,Frozenbyte,Frozenbyte,"1,000,000 .. 2,000,000",76,599,2999,"Action, Adventure, Indie",11924,1455
1252330,Arkane Studios,Bethesda Softworks,"1,000,000 .. 2,000,000",73,1199,5999,Action,22306,6899
1462040,Square Enix,Square Enix,"1,000,000 .. 2,000,000",761,1399,3999,"Action, Adventure, RPG",33079,4228
1527950,Shiro Games,Shiro Games,"1,000,000 .. 2,000,000",1632,979,3499,"Adventure, Indie, RPG, Strategy",26326,3010
40700,Amanita Design,Amanita Design,"1,000,000 .. 2,000,000",125,599,1999,"Adventure, Indie",16384,860
2108330,Codemasters,Electronic Arts,"1,000,000 .. 2,000,000",515,0,0,"Racing, Sports",15059,2456
1184140,NEXON Korea Corporation,Nexon America Inc.,"1,000,000 .. 2,000,000",3,0,0,Racing,3910,1460
2296990,Total Mayhem Games,Total Mayhem Games,"1,000,000 .. 2,000,000",63,199,399,"Adventure, Casual, Indie",20306,2028
397950,Landfall,tinyBuild,"1,000,000 .. 2,000,000",56,299,1499,"Action, Indie",16041,1113
371660,Ubisoft,Ubisoft,"1,000,000 .. 2,000,000",235,449,2999,"Action, Adventure",28267,4625
3900,Firaxis Games,2K,"1,000,000 .. 2,000,000",620,399,1999,Strategy,3134,241
489940,BULKHEAD,BULKHEAD,"1,000,000 .. 2,000,000",4,0,0,"Action, Free To Play",9796,6659
2390840,LilMemes Production, LilMemes Production,"1,000,000 .. 2,000,000",0,99,99,"Action, Massively Multiplayer",26,13
382490,Rogue Snail,Akupara Games,"1,000,000 .. 2,000,000",4,0,0,"Action, Indie, Free To Play",6309,459
731490,"Vicarious Visions, Iron Galaxy Studios",Activision,"1,000,000 .. 2,000,000",311,1599,3999,Action,16702,1332
1295660,Firaxis Games,2K,"1,000,000 .. 2,000,000",5931,6999,6999,"Simulation, Strategy",20502,21746
1244460,Frontier Developments,Frontier Developments,"1,000,000 .. 2,000,000",1413,1499,5999,"Simulation, Strategy",32817,3821
882100,Firaxis Games,2K,"1,000,000 .. 2,000,000",68,299,999,Strategy,16302,6407
1161580,Blackbird Interactive,Blackbird Interactive,"1,000,000 .. 2,000,000",270,1049,3499,Simulation,18276,2146
213610,SEGA,SEGA,"1,000,000 .. 2,000,000",234,499,999,Action,22711,2761
710920,Airship Syndicate,THQ Nordic,"1,000,000 .. 2,000,000",29,449,2999,"Action, Adventure",10185,2188
1124300,AMPLITUDE Studios,AMPLITUDE Studios,"1,000,000 .. 2,000,000",411,1249,4999,Strategy,18573,8672
269950,Laminar Research,Laminar Research,"1,000,000 .. 2,000,000",381,989,2999,Simulation,17554,1363
1253920,Cellar Door Games,Cellar Door Games,"1,000,000 .. 2,000,000",167,2499,2499,"Action, Adventure, Indie, RPG",13143,1326
544920,Scavengers Studio,Scavengers Studio,"1,000,000 .. 2,000,000",0,0,0,"Action, Indie, Free To Play",14978,3410
226860,Stardock Entertainment,Stardock Entertainment,"1,000,000 .. 2,000,000",161,989,2999,Strategy,7874,2408
2321470,Funday Games,Ghost Ship Publishing,"1,000,000 .. 2,000,000",1300,909,1299,Action,31693,4865
1966900,flanne,"flanne, Erabit","1,000,000 .. 2,000,000",146,499,499,"Action, Adventure, Casual, Indie, Strategy",25358,2361
40970,Firefly Studios,Firefly Studios,"1,000,000 .. 2,000,000",746,999,999,"Simulation, Strategy",19346,465
1605220,Shiro Games,"Funcom, Shiro Games","1,000,000 .. 2,000,000",203,3499,3499,Strategy,9973,2547
903950,Donkey Crew,"Donkey Crew, Snail Games USA","1,000,000 .. 2,000,000",153,989,2999,"Action, Adventure, Indie, Massively Multiplayer, RPG, Early Access",14952,9133
2300320,GIANTS Software,GIANTS Software,"1,000,000 .. 2,000,000",13431,2249,2999,Simulation,28079,5496
368070,CI Games,CI Games,"1,000,000 .. 2,000,000",134,199,1999,Action,12341,6161
872410,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","1,000,000 .. 2,000,000",1827,5999,5999,Simulation,9421,5690
23490,Haemimont Games,Kalypso Media Digital,"1,000,000 .. 2,000,000",5,199,1999,"Simulation, Strategy",1653,202
531510,Berzerk Studio,Berzerk Studio,"1,000,000 .. 2,000,000",220,1199,1999,"Action, Indie",21613,537
1036700,Two Star Games,"V Publishing, Surefire.Games","1,000,000 .. 2,000,000",0,1499,1499,"Action, Adventure, Indie",340,58
1119730,Toxic Dog,Excalibur Games,"1,000,000 .. 2,000,000",1488,499,2499,Simulation,28977,7042
1657630,Monomi Park,Monomi Park,"1,000,000 .. 2,000,000",524,2999,2999,"Action, Adventure, Casual, Indie, Simulation",31703,1916
246420,Ironhide Game Studio,Ironhide Game Studio,"1,000,000 .. 2,000,000",214,499,999,Strategy,14430,402
1448440,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD., CE-Asia(Asia)","1,000,000 .. 2,000,000",151,1999,3999,"Action, Adventure, RPG",13447,14241
1817190,"Insomniac Games, Nixxes Software",PlayStation Publishing LLC,"1,000,000 .. 2,000,000",377,1999,4999,"Action, Adventure",40722,2959
1325200,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","1,000,000 .. 2,000,000",1441,1999,4999,"Action, RPG",39965,5531
627270,"NetherRealm Studios, QLOC",WB Games,"1,000,000 .. 2,000,000",275,499,4999,Action,19320,3077
626690,Dimps Corporation,BANDAI NAMCO Entertainment,"1,000,000 .. 2,000,000",45,1999,1999,"Action, RPG",15142,4011
595520,Square Enix,Square Enix,"1,000,000 .. 2,000,000",298,1499,4999,RPG,7748,860
1128920,ROCKFISH Games,ROCKFISH Games,"1,000,000 .. 2,000,000",331,999,4999,"Action, Adventure, RPG, Simulation",10088,1540
214340,Daedalic Entertainment,Daedalic Entertainment,"1,000,000 .. 2,000,000",25,99,999,"Adventure, Indie",10509,1566
1262600,Criterion Games,Electronic Arts,"1,000,000 .. 2,000,000",42,699,1999,"Action, Adventure, Racing",6633,2218
2679460,ATLUS,SEGA,"1,000,000 .. 2,000,000",1753,2799,6999,"Action, Adventure, RPG",31641,3199
1134570,Codemasters,Electronic Arts,"1,000,000 .. 2,000,000",153,0,0,"Racing, Simulation, Sports",30062,5024
1627720,NEOWIZ,NEOWIZ,"1,000,000 .. 2,000,000",1363,2999,5999,"Action, Adventure, RPG",48336,4149
2221490,Ubisoft,Ubisoft,"1,000,000 .. 2,000,000",9481,749,2999,"Action, Adventure, RPG",17029,5339
399810,Cyanide Studio,Focus Entertainment,"1,000,000 .. 2,000,000",42,1999,1999,"Adventure, RPG",9824,2568
1065310,Flying Wild Hog,Focus Entertainment,"1,000,000 .. 2,000,000",109,999,4999,"Action, Adventure, RPG",7625,2616
536930,Square Enix,Square Enix,"1,000,000 .. 2,000,000",3,0,0,"Free To Play, RPG",3208,1176
377840,Square Enix,Square Enix,"1,000,000 .. 2,000,000",351,629,2099,RPG,11281,611
21130,TT Games,Warner Bros. Interactive Entertainment,"1,000,000 .. 2,000,000",82,399,1999,"Action, Adventure",7862,1154
215530,NeocoreGames,NeocoreGames,"1,000,000 .. 2,000,000",38,149,1499,"Action, Adventure, Indie, RPG",8306,1719
235540,Fatshark,Fatshark,"1,000,000 .. 2,000,000",54,2999,2999,"Action, Indie",16874,4216
597170,Doborog Games,Doborog Games,"1,000,000 .. 2,000,000",212,1999,1999,"Action, Indie",32025,1042
1262240,PopCap,Electronic Arts,"1,000,000 .. 2,000,000",108,899,2999,"Action, Casual, Strategy",12261,4994
41700,GSC Game World,GSC Game World,"1,000,000 .. 2,000,000",142,1999,1999,"Action, RPG",29579,1378
999220,Frictional Games,Frictional Games,"1,000,000 .. 2,000,000",15,1019,2999,"Adventure, Indie",6676,2010
1262560,Criterion Games,Electronic Arts,"1,000,000 .. 2,000,000",133,499,1999,"Action, Adventure, Racing",17586,5164
301640,Rebellion,Rebellion,"1,000,000 .. 2,000,000",91,449,4499,Action,15274,2389
1104450,Gigantic Duck Games,Gigantic Duck Games,"1,000,000 .. 2,000,000",13,0,0,"Action, Adventure, Indie, Massively Multiplayer, Strategy, Free To Play",7240,1190
1080110,Codemasters,"Codemasters, Electronic Arts","1,000,000 .. 2,000,000",211,0,0,"Racing, Simulation, Sports",37531,2566
2161700,ATLUS,SEGA,"1,000,000 .. 2,000,000",1683,2099,5999,"Adventure, RPG, Strategy",40182,2385
1382330,ATLUS,SEGA,"1,000,000 .. 2,000,000",199,5999,5999,"Action, Adventure",14384,1932
359870,Square Enix,Square Enix,"1,000,000 .. 2,000,000",776,1199,2999,RPG,18031,2016
1222690,BioWare,Electronic Arts,"1,000,000 .. 2,000,000",454,399,3999,"Action, Adventure, RPG, Strategy",14780,4815
1227890,Dojin Otome,Kagura Games,"1,000,000 .. 2,000,000",1585,1999,1999,"Adventure, RPG",20258,1541
1007040,SANDLOT,D3PUBLISHER,"1,000,000 .. 2,000,000",153,5999,5999,Action,10166,597
666140,Pathea Games,Focus Entertainment,"1,000,000 .. 2,000,000",593,599,2999,"Adventure, Casual, Indie, RPG, Simulation",39671,3599
669330,Game River,Dreamhaven,"1,000,000 .. 2,000,000",1748,899,1499,"Action, Indie, Massively Multiplayer, Simulation, Strategy",12973,2105
931690,David Moralejo Sánchez,"GrabTheGames, UpgradePoint","1,000,000 .. 2,000,000",1,0,0,"Adventure, Casual, Indie, Free To Play",5272,503
1256670,ProjectMoon,ProjectMoon,"1,000,000 .. 2,000,000",1299,2999,2999,"Indie, RPG, Strategy",32471,2038
224480,Young Horses,Young Horses,"1,000,000 .. 2,000,000",18,509,1499,"Action, Adventure, Indie",9539,616
1703340,Crows Crows Crows,Crows Crows Crows,"1,000,000 .. 2,000,000",73,874,2499,"Adventure, Casual, Indie",28795,1760
480490,Arkane Studios,Bethesda Softworks,"1,000,000 .. 2,000,000",263,599,2999,"Action, Adventure",46381,4652
1677280,Relic Entertainment,Relic Entertainment,"1,000,000 .. 2,000,000",2183,2399,5999,"Action, Strategy",18936,14310
567640,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.","1,000,000 .. 2,000,000",164,799,3999,Adventure,16665,3225
1214670,Kenny Sun,Raw Fury,"1,000,000 .. 2,000,000",5,1499,1499,"Action, Indie",384,61
1377580,VALOFE,G・O・P,"1,000,000 .. 2,000,000",127,0,0,"Action, Massively Multiplayer, RPG, Free To Play",7552,3088
619820,Crackshell,Team17,"1,000,000 .. 2,000,000",144,799,1999,"Action, Indie, RPG",3684,612
24010,Dovetail Games,"Dovetail Games - Trains, Dovetail Games","1,000,000 .. 2,000,000",503,599,2999,Simulation,20015,8172
493900,Realmforge Studios,Kalypso Media,"1,000,000 .. 2,000,000",62,2999,2999,"Simulation, Strategy",17320,1062
280160,Lince Works,Lince Works,"1,000,000 .. 2,000,000",11,399,1999,"Action, Adventure, Indie",11480,1268
2058180,RGG Studio,SEGA,"1,000,000 .. 2,000,000",202,1199,3999,"Action, Adventure",9190,553
2130,Arkane Studios,Ubisoft,"1,000,000 .. 2,000,000",0,249,999,"Action, RPG",4769,355
1113120,Bulwark Studios,Kasedo Games,"1,000,000 .. 2,000,000",133,1224,3499,"Indie, Simulation, Strategy",12290,3399
350080,MachineGames,Bethesda Softworks,"1,000,000 .. 2,000,000",157,499,1999,Action,18761,2052
1238000,BioWare,Electronic Arts,"1,000,000 .. 2,000,000",285,319,3999,"Action, RPG",12344,4232
1338770,CI Games,CI Games,"1,000,000 .. 2,000,000",217,3999,3999,Action,10606,1975
606280,Gunfire Games,THQ Nordic,"1,000,000 .. 2,000,000",52,599,3999,"Action, Adventure, RPG",11626,3571
24980,BioWare,Electronic Arts,"1,000,000 .. 2,000,000",8,0,0,RPG,14623,920
235600,Ubisoft Toronto,Ubisoft,"1,000,000 .. 2,000,000",43,499,1999,"Action, Adventure",15918,3989
34030,"CREATIVE ASSEMBLY, Feral Interactive (Mac)","SEGA, Feral Interactive (Mac)","1,000,000 .. 2,000,000",929,499,2499,Strategy,23179,2186
47810,BioWare,Electronic Arts,"1,000,000 .. 2,000,000",394,299,2999,RPG,24599,3813
242860,BlackMill Games,BlackMill Games,"1,000,000 .. 2,000,000",64,399,1999,"Action, Indie, Massively Multiplayer, Simulation, Strategy",32142,5175
2100,Arkane Studios,Ubisoft,"1,000,000 .. 2,000,000",45,249,999,"Action, RPG",9813,951
228280,Beamdog,Beamdog,"1,000,000 .. 2,000,000",378,1999,1999,"Adventure, RPG",15123,1275
2878200,BattleGoat Studios,BattleGoat Studios,"500,000 .. 1,000,000",1,1999,1999,"Indie, Simulation, Strategy",1,0
2059790,滑稽工作室,滑稽工作室,"500,000 .. 1,000,000",21,899,899,"Adventure, Indie, RPG, Strategy",2998,1521
9310,Relic Entertainment,SEGA,"500,000 .. 1,000,000",42,0,0,Strategy,2072,278
40960,Firefly Studios,Firefly Studios,"500,000 .. 1,000,000",128,1499,1499,"Simulation, Strategy",4656,590
924140,HFM Games,HFM Games,"500,000 .. 1,000,000",5,299,299,"Action, Adventure, Indie, Massively Multiplayer, RPG, Simulation",8591,1347
618140,SC Jogos,SC Jogos,"500,000 .. 1,000,000",118,499,499,"Casual, Indie, Racing",3713,1009
365960,Studio 397,Studio 397,"500,000 .. 1,000,000",239,449,2999,"Racing, Simulation, Sports",6766,1774
207690,Amanita Design,Amanita Design,"500,000 .. 1,000,000",7,1499,1499,"Adventure, Casual, Indie",5974,311
1812450,Donkey Crew,"Donkey Crew, Snail Games USA","500,000 .. 1,000,000",1252,1979,2999,"Action, RPG, Simulation, Strategy, Early Access",9666,2330
501080,Misc Games,Misc Games,"500,000 .. 1,000,000",25,2499,2499,Simulation,2043,513
730310,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","500,000 .. 1,000,000",29,4499,4499,Action,3564,6493
278460,Dancing Dragon Games,Dancing Dragon Games,"500,000 .. 1,000,000",0,1499,1499,"Casual, RPG",1484,223
1237320,Sonic Team,SEGA,"500,000 .. 1,000,000",144,1799,3999,"Action, Adventure",22196,2284
1849250,Codemasters,Electronic Arts,"500,000 .. 1,000,000",262,3499,4999,"Racing, Simulation, Sports",6135,3674
220860,Sos Sosowski,Sos Sosowski,"500,000 .. 1,000,000",1,109,499,"Action, Adventure, Indie",3295,621
1949190,Alawar,Alawar,"500,000 .. 1,000,000",9,119,299,"Adventure, Indie, Simulation, Strategy",4375,719
704450,Beamdog,Beamdog,"500,000 .. 1,000,000",753,699,1999,RPG,7717,850
1659420,"Naughty Dog LLC, Iron Galaxy Studios",PlayStation Publishing LLC,"500,000 .. 1,000,000",467,1649,4999,Adventure,26740,2949
1549180,FNTASTIC,Mytona Fntastic,"500,000 .. 1,000,000",1,0,0,"Action, Adventure, Casual",13055,7234
2138710,Sloclap,"Sloclap, Kepler Interactive","500,000 .. 1,000,000",394,999,3999,"Action, Indie",19536,1593
3990,Firaxis Games,2K,"500,000 .. 1,000,000",144,499,499,Strategy,442,44
1025580,Super Evil Megacorp,Super Evil Megacorp,"500,000 .. 1,000,000",0,0,0,"Free To Play, Strategy, Early Access",2734,1435
367450,Dry Cactus,Dry Cactus,"500,000 .. 1,000,000",66,99,999,"Indie, Simulation",16075,1509
677120,Crackshell,Team17,"500,000 .. 1,000,000",50,299,1499,"Action, Indie, RPG",8061,1123
1084600,Pathea Games,"Pathea Games, Focus Entertainment, PM Studios, Inc., DMM Games","500,000 .. 1,000,000",1501,3999,3999,"Adventure, Casual, Indie, RPG, Simulation",23218,3065
1432860,Pixel Sprout Studios,Pixel Sprout Studios,"500,000 .. 1,000,000",653,749,2499,"Adventure, Casual, Indie, RPG, Simulation",18523,3933
1971870,"NetherRealm Studios, QLOC",Warner Bros. Games,"500,000 .. 1,000,000",1149,999,4999,Action,25879,11246
394230,Gearbox Software,2K,"500,000 .. 1,000,000",1,0,0,Action,6079,3649
1692250,Codemasters,Electronic Arts,"500,000 .. 1,000,000",234,0,0,"Racing, Sports",17694,8046
1669000,Triumph Studios,Paradox Interactive,"500,000 .. 1,000,000",1707,2499,4999,"RPG, Strategy",14901,3350
838380,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","500,000 .. 1,000,000",63,5999,5999,Action,6975,2340
1149460,RocketWerkz,RocketWerkz,"500,000 .. 1,000,000",1492,3499,3499,"Action, Adventure, Simulation",34070,13002
1850740,Renderise,Renderise,"500,000 .. 1,000,000",95,899,1499,Adventure,13093,2058
760060,The Bearded Ladies,Funcom,"500,000 .. 1,000,000",63,1049,3499,"RPG, Strategy",18032,1896
2427700,PlayWithFurcifer,"IndieArk, Shochiku (Japan)","500,000 .. 1,000,000",1806,1199,1499,Strategy,13410,1370
287980,Dinosaur Polo Club,Dinosaur Polo Club,"500,000 .. 1,000,000",119,499,999,"Indie, Simulation, Strategy",15064,608
40390,Piranha Bytes,THQ Nordic,"500,000 .. 1,000,000",32,249,999,RPG,5082,1275
1105670,Ishtar Games,"Nacon, The Arcade Crew, Gamera Games, DANGEN Entertainment","500,000 .. 1,000,000",424,624,2499,"Action, Indie, RPG, Strategy",10557,939
813630,Supra Games,Supra Games,"500,000 .. 1,000,000",103,399,1999,"Action, Adventure, Indie, RPG",12526,628
242640,Cyanide Studio,"Cyanide Studio, Nacon","500,000 .. 1,000,000",37,199,1999,Action,8795,1795
1948280,Sokpop Collective,Sokpop Collective,"500,000 .. 1,000,000",347,399,799,"Casual, Indie, Simulation",0,0
1288310,Shiying Studio,Gamirror Games,"500,000 .. 1,000,000",40,499,999,Indie,40672,886
609320,Okomotive,Okomotive,"500,000 .. 1,000,000",112,149,1499,"Action, Adventure, Indie",21211,1104
206190,Suspicious Developments,Suspicious Developments,"500,000 .. 1,000,000",11,999,999,"Action, Indie, Strategy",12770,323
1592190,Stress Level Zero,Stress Level Zero,"500,000 .. 1,000,000",173,3999,3999,"Action, Adventure, Simulation",12888,3393
249230,Piranha Bytes,THQ Nordic,"500,000 .. 1,000,000",46,374,1499,RPG,4553,1560
297130,Acid Nerve,Devolver Digital,"500,000 .. 1,000,000",23,149,1499,"Action, Adventure, Indie",10347,2766
12830,Codemasters,"Codemasters, Electronic Arts","500,000 .. 1,000,000",5,0,0,Action,1676,751
1989270,Black Tabby Games,"Black Tabby Games, Serenity Forge","500,000 .. 1,000,000",134,899,1799,"Adventure, Indie, RPG, Simulation",23265,698
